date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:48	81495/81495	---MCZ	200	added ('OK')	text/html	etag:W/%225a8ec00e-13e57%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/ls-7.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/ls-7.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/start-layerslider.html)
15:03:48	7261/7261	---M--	200	added ('OK')	image/jpeg	etag:%22552c912a-1c5d%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/150x99/23-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/150x99/23-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-flexslider-thumbs.html)
15:03:49	268270/268270	---M--	200	added ('OK')	image/jpeg	etag:%225534b59e-417ee%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/panorama/1-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/panorama/1-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-owl-fullwidth.html)
15:03:49	226619/226619	---M--	200	added ('OK')	image/jpeg	etag:%225534b59e-3753b%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/panorama/2-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/panorama/2-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-owl-fullwidth.html)
15:03:50	62190/62190	---M--	200	added ('OK')	image/jpeg	etag:%22551f5d24-f2ee%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/1-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/1-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-owl-carousel.html)
15:03:50	83103/83103	---M--	200	added ('OK')	image/jpeg	etag:%22551f5d24-1449f%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/2-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/2-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-owl-carousel.html)
15:03:50	54939/54939	---M--	200	added ('OK')	image/jpeg	etag:%22551f5d24-d69b%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/3-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/3-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-owl-carousel.html)
15:03:50	83800/83800	---M--	200	added ('OK')	image/jpeg	etag:%22551f5d24-14758%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/4-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/4-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-owl-carousel.html)
15:03:50	110055/110055	---M--	200	added ('OK')	image/jpeg	etag:%22551f5d24-1ade7%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/5-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/5-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-owl-carousel.html)
15:03:51	71600/71600	---M--	200	added ('OK')	image/jpeg	etag:%22551f5d24-117b0%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/6-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/460x700/6-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-owl-carousel.html)
15:03:51	5984/5984	---M--	200	added ('OK')	image/png	etag:%225934a50c-1760%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fullscreen-video.png	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fullscreen-video.png	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-swipe-html5-video.html)
15:03:52	52574/52574	---M--	200	added ('OK')	image/jpeg	etag:%22552b6ec4-cd5e%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/t-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/t-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-swipe-3columns.html)
15:03:52	67352/67352	---M--	200	added ('OK')	image/jpeg	etag:%22552b6ea2-10718%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/s-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/s-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-swipe-3columns.html)
15:03:52	64907/64907	---M--	200	added ('OK')	image/jpeg	etag:%22552b6ec4-fd8b%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/u-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/u-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-swipe-3columns.html)
15:03:52	62740/62740	---M--	200	added ('OK')	image/jpeg	etag:%22552b6ea2-f514%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/d-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/d-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-swipe-3columns.html)
15:03:53	58389/58389	---M--	200	added ('OK')	image/jpeg	etag:%22552b6ea2-e415%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/e-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/e-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-swipe-3columns.html)
15:03:53	67605/67605	---M--	200	added ('OK')	image/jpeg	etag:%22552b6ea2-10815%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/f-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/f-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-swipe-3columns.html)
15:03:53	69323/69323	---M--	200	added ('OK')	image/jpeg	etag:%22552b6ea2-10ecb%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/j-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/j-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-swipe-4columns.html)
15:03:53	66827/66827	---M--	200	added ('OK')	image/jpeg	etag:%22552b6ea2-1050b%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/r-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/r-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-swipe-4columns.html)
15:03:54	60463/60463	---M--	200	added ('OK')	image/jpeg	etag:%22552b6ec4-ec2f%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/v-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/fashion/500x750/v-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-swipe-4columns.html)
15:03:54	2058/2058	---MCZ	200	added ('OK')	text/css	etag:W/%225525c4e0-80a%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.nivo/nivo-slider.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.nivo/nivo-slider.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-nivo.html)
15:03:54	12201/12201	---MCZ	200	added ('OK')	application/javascript	etag:W/%225525c4e0-2fa9%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.nivo/jquery.nivo.slider.pack.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.nivo/jquery.nivo.slider.pack.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-nivo.html)
15:03:55	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%225530dafa-592%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/view/demo.nivo_slider.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/view/demo.nivo_slider.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-nivo.html)
15:03:55	26396/26396	---MCZ	200	added ('OK')	text/css	etag:W/%224f95686a-671c%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.camera/css/camera.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.camera/css/camera.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-camera.html)
15:03:55	155623/155623	---MCZ	200	added ('OK')	application/javascript	etag:W/%225530e11a-25fe7%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.camera/scripts/jquery.camera.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.camera/scripts/jquery.camera.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-camera.html)
15:03:56	1139/1139	---MCZ	200	added ('OK')	application/javascript	etag:W/%225530daf4-473%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/view/demo.camera_slider.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/view/demo.camera_slider.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-camera.html)
15:03:56	3319/3319	---MCZ	200	added ('OK')	text/css	etag:W/%224eca7ef2-cf7%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.elastic/css/style.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.elastic/css/style.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-elastic.html)
15:03:56	172743/172743	---M--	200	added ('OK')	image/jpeg	etag:%2255123fa4-2a2c7%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/1200x800/12-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/1200x800/12-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-elastic.html)
15:03:56	132533/132533	---M--	200	added ('OK')	image/jpeg	etag:%2255123fa4-205b5%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/1200x800/13-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/1200x800/13-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-elastic.html)
15:03:56	5574/5574	---M--	200	added ('OK')	image/jpeg	etag:%22552c90ee-15c6%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/150x99/7-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/150x99/7-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-elastic.html)
15:03:57	6128/6128	---M--	200	added ('OK')	image/jpeg	etag:%22552c90ee-17f0%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/150x99/8-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/150x99/8-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-elastic.html)
15:03:57	5980/5980	---M--	200	added ('OK')	image/jpeg	etag:%22552c90ee-175c%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/150x99/9-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/150x99/9-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-elastic.html)
15:03:57	10336/10336	---MCZ	200	added ('OK')	application/javascript	etag:W/%22593a17ef-2860%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.elastic/js/jquery.eislideshow.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.elastic/js/jquery.eislideshow.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-elastic.html)
15:03:58	1333/1333	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255310810-535%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/view/demo.elastic_slider.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/view/demo.elastic_slider.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-elastic.html)
15:03:58	6377/6377	---M--	200	added ('OK')	image/png	etag:%2258fbcc32-18e9%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/packs/hotel/logo.png	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/packs/hotel/logo.png	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-slider-backstretch.html)
15:03:59	121847/121847	---M--	200	added ('OK')	image/jpeg	etag:%225512401a-1dbf7%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/1200x800/37-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/1200x800/37-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-header-transparent.html)
15:03:59	342876/342876	---M--	200	added ('OK')	image/jpeg	etag:%22552f92d8-53b5c%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/college/1200x800/flickr_2-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/college/1200x800/flickr_2-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-header-side-right-2.html)
15:04:00	396073/396073	---M--	200	added ('OK')	image/jpeg	etag:%22552f92ea-60b29%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/college/1200x800/flickr_3-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/college/1200x800/flickr_3-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-header-side-right-2.html)
15:04:00	136865/136865	---M--	200	added ('OK')	image/png	etag:%225a808e13-216a1%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/start/v2/iso2.png	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/start/v2/iso2.png	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-header-scroll.html)
15:04:01	377218/377218	---M--	200	added ('OK')	image/jpeg	etag:%2255123fa4-5c182%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/1200x800/15-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/1200x800/15-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-footer-2.html)
15:04:01	4760/4760	---MCZ	200	added ('OK')	text/css	etag:W/%2258fbf033-1298%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-0.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-0.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-0.html)
15:04:01	1899/1899	---MCZ	200	added ('OK')	text/css	etag:W/%22593a19b4-76b%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-2.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-2.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-2.html)
15:04:02	2117/2117	---MCZ	200	added ('OK')	text/css	etag:W/%22593d9009-845%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-3.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-3.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-3.html)
15:04:02	2142/2142	---MCZ	200	added ('OK')	text/css	etag:W/%22593d8fce-85e%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-4.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-4.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-4.html)
15:04:03	2324/2324	---MCZ	200	added ('OK')	text/css	etag:W/%22593d9048-914%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-5.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-5.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-5.html)
15:04:03	20945/20945	---MCZ	200	added ('OK')	text/css	etag:W/%225a8149ac-51d1%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-6.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-6.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:03	980/980	---M--	200	added ('OK')	image/png	etag:%225905dbbe-3d4%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/packs/megashop/logo_dark.png	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/packs/megashop/logo_dark.png	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:03	66823/66823	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-10507%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-cart.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-cart.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:03	70549/70549	---MCZ	200	added ('OK')	text/html	etag:W/%225a8eae82-11395%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-account-wishlist.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-account-wishlist.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:04	61857/61857	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-f1a1%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-sign-in.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-sign-in.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:04	61951/61951	---MCZ	200	added ('OK')	text/html	etag:W/%225a8eae82-f1ff%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-sign-up.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-sign-up.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:04	63504/63504	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-f810%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-account-orders.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-account-orders.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:04	62723/62723	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-f503%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-account-settings.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-account-settings.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:05	78160/78160	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-13150%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-1-f.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-1-f.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:05	89074/89074	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-15bf2%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-2.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-2.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:05	88269/88269	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-158cd%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-2-f.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-2-f.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:05	81124/81124	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-13ce4%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-3.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-3.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:05	80304/80304	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-139b0%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-3-f.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-3-f.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:06	78961/78961	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-13471%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-0.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-0.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
15:04:06	78165/78165	---MCZ	200	added ('OK')	text/html	etag:W/%225a812814-13155%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-0-f.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/pack-megashop-home-0-f.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/feature-menu-12.html)
